0.027,0.023,0.027,0.004,0.027,0,0.023,0.008,0.016,0.012,-0.004,0.031,0,0.027,0.004,0.078,-0.004,0.082,0.02,0.102,0.023,0.125,0.02,0.129,0.023,0.125,0.02,0.168,0.031,0.195,0.035,0.187,-0.02,0.156,0.02,0.137,0.039,0.219,-0.035,0.227,0.047,0.055,0.062,0.062,0.078,0.012,-0.062,0.086,-0.141,0.074,-0.164,0.086,0.051,0.043,0.109,0.023,0.051,0.016,0,0.078,0,0.004,0.086,0.004,0.027,-0.09,0.137,-0.004,0,0.066,-0.039,0.043,0.027,0.051,0,0.082,0.082,-0.023,-0.051,-0.062,0.043,0.016,0.051,0.047,0.016,-0.008,0.012,-0.082,0.074,-0.09,0.012,-0.082,-0.113,0,-0.039,-0.098,0.047,-0.086,0.098,-0.062,0.035,-0.098,-0.008,-0.039,-0.031,-0.02,-0.047,-0.055,-0.008,-0.07,-0.016,-0.012,0.008,-0.043,0.062,-0.07,0.039,-0.031,-0.004,0.008,0.023,-0.004,0.004,-0.023,-0.039,-0.027,0.02,-0.023,0.035,-0.031,0.023,-0.016,0.004,-0.012,0.008,-0.039,0.027,-0.02,0.023,-0.016,0.027,-0.031,-0.027,0.008,0.012,-0.012,0.039,-0.043,0.023,-0.035,-0.016,-0.02,0.016,0.004,0.004,0.02,0.016,0.02,0.051,0.012,0.023,0.02,0.039,0.039,0.062,0.043,0.016,0.031,-0.004,0.008,0.008,0.043,0.004,0.031,0.035,0,-0.031,-0.051,-0.012,-0.031,0.004,-0.039,-0.016,-0.059,-0.055,-0.035,-0.016,-0.07,0.004,-0.066,0.02,-0.047,0.031,-0.012,0.039,0.012,0.047,-0.008,0.031,0.008
0.016,0.016,0.012,0.016,0.016,0.004,0.012,0.008,0.016,0.004,0.016,0.008,0.02,0.008,0.02,0.012,0.016,0.008,0.031,0.012,0.031,0.066,0.066,0.211,0.07,0.34,0.105,0.32,0.043,0.262,-0.027,0.242,-0.016,0.156,0,0.082,0.027,0.184,0.023,0.066,-0.047,-0.062,0.02,-0.047,-0.062,0.043,-0.023,-0.012,-0.043,0.016,-0.031,0.066,0.012,0.113,0.066,0.039,0.07,0.109,-0.051,0.109,0.035,0.133,0.121,0.078,0.125,0.094,0.055,0.07,-0.035,-0.031,0.051,0.016,0.051,0.035,0.012,-0.012,-0.039,0.035,0.035,0.105,0.027,-0.039,0.129,-0.055,0.055,0.051,0.086,-0.055,-0.074,0.043,-0.016,0.008,0.059,-0.09,0.016,-0.117,0.035,-0.117,-0.043,0.02,-0.07,-0.148,0.008,-0.074,0.035,-0.117,0.105,-0.023,0.117,-0.02,0.035,-0.004,-0.094,-0.152,-0.164,0.035,-0.094,0.02,-0.059,-0.059,-0.047,0.004,0.004,0.043,0.066,-0.02,0.055,-0.09,0.039,-0.039,-0.004,-0.031,0.059,-0.012,-0.016,-0.035,-0.055,-0.043,0.035,-0.035,0.043,-0.031,0.047,-0.062,0.016,-0.078,0.023,-0.078,0.039,-0.09,0.016,-0.102,0.016,-0.074,0.035,-0.07,0.035,-0.066,0.031,-0.027,0.035,0,0.031,0,0.031,0.004,0.02,0.023,0.023,0.004,0.012,-0.02,0.023,-0.02,0.016,-0.02,0.023,-0.023,0.027,0,0.023,-0.016,0.02,0.004,0.023,-0.004,0.023,-0.004,0.027,0.012,0.023,0,0.012,0.004,0.02,0,0.027,-0.004,0.02,0.008
0.016,0.008,0.016,0.008,0.016,0.031,0.012,0.012,0.02,0.012,0.02,0.008,0.023,0.008,0,0.039,0.016,0.031,0.008,0.082,-0.004,0.059,0.012,0.148,0.023,0.156,0.02,0.211,0,0.199,0.039,0.098,0.039,0.137,0.027,0.172,0.039,0.129,0.004,0.102,-0.004,0.051,0.023,0.027,0.059,0.07,0.043,0.051,0.055,0.074,0.012,0.039,-0.016,0.129,0.004,0.082,0.02,0.012,0.031,0.035,-0.023,0.148,-0.031,-0.023,-0.016,-0.043,0.055,-0.031,0.023,0.023,-0.035,0.051,0.027,0.07,0.035,0.102,-0.051,0.137,0.039,0.043,0.086,-0.051,0.199,0.102,-0.004,-0.02,-0.105,-0.004,-0.016,-0.031,-0.066,-0.035,0.023,-0.074,0.055,-0.066,0.062,0,0,-0.02,0,0.02,-0.02,-0.043,0.098,0.059,0.117,0.02,0.078,-0.027,0.047,-0.031,-0.004,-0.062,-0.027,0.023,-0.039,-0.008,-0.016,-0.121,0,-0.047,0,-0.023,0.012,0.023,0.055,-0.047,0.078,-0.023,0.051,-0.02,-0.016,0.109,0.027,-0.008,0.012,0.109,0.066,0.027,0.02,-0.086,0.031,-0.031,-0.012,-0.023,-0.035,0.039,-0.043,-0.066,-0.004,-0.074,0,-0.023,-0.012,-0.043,0.031,-0.094,-0.023,-0.102,-0.031,-0.082,0.039,-0.105,-0.035,-0.062,-0.008,-0.086,0.023,-0.055,0.078,-0.047,0.066,-0.039,0.039,-0.016,0.035,0.004,0.043,-0.004,0.035,-0.039,0.02,-0.027,-0.004,-0.047,-0.012,-0.016,-0.027,-0.02,-0.016,0.004,-0.008,0.047,0.027,0.027,0.031,0.027,0.031,0.016
0.016,0.012,0.02,0.008,0.02,0.008,0.016,0.008,0.02,0.008,0.023,0.012,0.016,0.004,0.012,0.012,0.012,0.145,-0.039,0.172,0.004,0.227,0.004,0.262,0.055,0.262,0.09,0.199,0.047,0.051,0.031,0.051,-0.035,0.148,-0.004,0.086,-0.016,0.062,0.016,0.066,0.059,0.082,0.027,0.062,0.047,0.023,0.012,0.031,0.023,0.066,0.043,0.098,-0.059,0.18,0.012,0.199,0.07,0.141,0.016,0.047,0.004,0.117,-0.059,0.195,0.094,0.078,0.004,0.016,0.141,-0.062,0.059,0.066,-0.039,0.047,-0.113,-0.078,0.051,-0.004,-0.055,-0.105,-0.012,-0.078,-0.008,-0.109,0.012,0.008,0.105,0.059,0.012,0.055,-0.102,-0.047,-0.039,-0.094,-0.02,0.031,-0.031,-0.051,-0.051,-0.031,-0.062,-0.004,0.09,-0.02,0.098,-0.121,-0.004,-0.117,0.023,-0.074,0.059,-0.215,0.012,-0.137,-0.004,-0.066,-0.047,-0.102,0.055,-0.121,0.008,-0.086,-0.004,-0.066,0.074,-0.055,0.012,-0.043,-0.016,-0.121,0.047,-0.074,0.02,-0.059,0.039,-0.078,0.023,-0.074,0.02,-0.078,0.027,-0.078,0.027,-0.078,0.027,-0.062,0.027,-0.02,0.023,0.012,0.023,0.023,0.031,0.012,0.039,0.027,0.016,-0.02,0.043,-0.035,0.012,-0.016,0.016,-0.027,0,-0.031,0.012,-0.008,0.016,0,0.043,-0.004,0.039,0.008,0.027,0.008,0.035,0.02,0.023,0.016,0.012,0.023,0.016,0.039,0.031,0.027,0.023,0.027,0.023,0.012,0.016,0.027,0.016,0.035,0.008,0.012,0.02,-0.008,0.016,0.008
0.02,0,0.02,-0.012,0.02,0.004,0.016,0.008,0.02,0.004,0.016,0.008,0.02,0.008,0.008,0.094,0.012,0.086,0.012,0.16,-0.027,0.207,0.027,0.234,0.031,0.25,0.012,0.176,-0.02,0.238,-0.027,0.191,0.035,0.211,0.074,0.078,0.117,0,-0.004,0.074,-0.012,0.152,0,0.082,0.105,0.121,0.168,0.012,0.035,0.078,-0.105,0.016,-0.004,0.055,-0.008,0.074,-0.004,0.07,0.039,0.023,0.035,0.004,-0.059,0.027,-0.008,0,-0.055,0.094,0.012,0.039,0.027,0.02,0.133,-0.059,0.039,-0.066,0.102,0.004,0.008,-0.055,-0.023,0.023,-0.02,-0.023,0.047,-0.082,0.047,-0.082,-0.031,-0.074,0.016,-0.055,0.023,-0.02,-0.008,-0.145,-0.027,-0.078,0.039,-0.023,0.059,-0.066,-0.035,-0.07,0.027,-0.008,-0.09,-0.012,0.023,-0.156,-0.035,-0.051,-0.027,-0.035,-0.047,-0.078,0.047,-0.105,0.023,-0.074,0,-0.031,0.059,-0.023,0.062,-0.031,0.043,-0.074,0.059,-0.047,0.012,-0.035,0.078,-0.043,-0.016,-0.012,0,-0.027,0.012,-0.004,0.004,-0.016,0.016,0.02,0.031,-0.016,0.043,0.051,0.062,-0.004,0.012,0.039,0.031,0.027,0.035,0.02,0.051,0.055,0.051,0.051,0.066,0.059,0.051,0.031,0.008,0.023,-0.02,0.027,0,0.047,-0.008,0.023,0,0.02,-0.023,0.023,0.004,0.059,0.023,0.043,0.039,0.051,0.051,0.039,0.016,0.055,0.02,0.086,0.023,0.078,0.031,0.059,0.023,0.043,0.016,0.035,0.008,0.043,0.027,0.066
0.02,0.008,0.016,0.012,0.012,0.027,0.008,0.043,0.027,0.016,0.02,0.059,0.023,0.094,0.035,0.102,0.043,0.152,0.012,0.168,0.02,0.27,0.066,0.258,0.027,0.246,0.027,0.184,0.066,0.242,-0.02,0.184,0.074,0.199,0.031,0.113,0.062,0.035,-0.059,0.035,-0.047,-0.059,-0.094,-0.027,-0.035,0.07,-0.031,0.09,-0.012,-0.02,-0.008,0.156,0.125,0.082,-0.031,0.117,-0.113,0.422,0.168,0.055,-0.02,-0.105,0.254,-0.027,-0.051,-0.078,-0.148,-0.148,0.207,0.035,0.047,0.102,0.023,-0.062,-0.012,0.156,0.008,0.105,0.043,0.016,0.047,0.086,0.066,0.016,0.023,0.023,-0.035,0.004,-0.039,-0.008,-0.039,0.008,0.09,0.027,-0.023,-0.09,-0.012,-0.047,-0.012,-0.012,0.051,0.004,0.039,-0.078,-0.004,-0.09,0,-0.082,0.016,-0.082,-0.004,-0.055,0.062,-0.031,-0.008,-0.004,0.043,-0.012,0.039,-0.016,0.078,0.031,0,0.012,-0.02,-0.062,-0.023,-0.035,0,-0.031,0.031,-0.039,-0.016,-0.031,0.027,-0.051,-0.008,-0.055,0,-0.031,0.043,-0.055,0.039,-0.094,0.023,-0.059,0,-0.09,0.02,-0.062,0.02,-0.07,0.02,-0.098,-0.004,-0.07,0.004,-0.074,0.012,-0.066,0.043,-0.039,0.043,-0.023,0.035,-0.016,0.039,-0.016,0.043,-0.023,0.016,0.008,0,0.02,0.035,0.004,0.027,0.027,0.039,0.008,0.008,-0.004,0.02,0.012,0.016,0.004,0.02,0.039,0.027,0.012,0.027,0.004,0.023,0.004,0.02,0,0.023,0.008,0.023,-0.012
0.02,0.004,0.023,0.016,0.012,0.008,0.02,0.043,0.008,0.02,0,0.012,0.016,0.055,0.031,0.094,0.016,0.113,0.016,0.125,0.035,0.184,0.039,0.184,0.008,0.09,0.012,0.105,0,0.137,0.031,0.203,0.023,0.133,0.035,0.105,0.008,0.137,0.035,0.137,0.027,0.082,0.012,0.133,0.02,0.195,-0.078,0.172,-0.062,0.199,0.008,0.375,0.004,0.18,-0.023,0.141,0.059,-0.113,-0.027,-0.062,-0.039,0.086,-0.152,0,0.117,-0.059,0.082,-0.121,0.098,-0.016,-0.023,-0.074,0,-0.094,-0.062,-0.004,-0.078,-0.035,0.016,-0.09,0.047,-0.062,0.035,0.016,0.066,-0.023,-0.02,0.086,0.039,0.148,-0.012,0.051,-0.051,-0.055,0.074,-0.117,0.078,-0.078,0.039,-0.027,0.078,-0.02,0.055,-0.105,0.027,-0.031,-0.023,-0.074,-0.027,-0.059,0.043,-0.082,0.031,-0.047,0.059,-0.055,0.012,-0.051,0.043,-0.051,0.031,-0.012,0.016,-0.078,-0.004,-0.02,0.004,-0.062,-0.016,-0.039,0.02,-0.035,0.039,-0.023,0.039,-0.047,0.062,-0.023,0.102,0.004,0.023,0.012,-0.008,0.02,-0.02,0.012,0.043,-0.012,0.035,0.008,0.012,0.016,0.023,-0.035,0.004,-0.031,-0.02,-0.035,0.008,-0.031,-0.004,-0.059,0.008,-0.016,0.031,-0.02,0.031,-0.008,0.035,0.016,0.016,-0.051,0.027,-0.031,0.027,0.016,0.027,0.008,0.016,-0.016,0.02,-0.004,0.023,-0.031,0.027,-0.016,0.02,-0.004,0.039,0.016,0.031,0,0.031,-0.008,0.023,0.016,0,0.004,0.027,0.008
0.027,0,0.008,-0.016,0.031,0.008,0.031,0.016,0.016,0.07,-0.004,0.125,0.043,0.172,0.043,0.242,0.047,0.156,0.039,0.109,0.051,0.137,0.004,0.195,-0.031,0.176,-0.016,0.09,-0.016,0.191,-0.051,0.066,0.027,0.008,-0.039,0.008,-0.066,0.023,0,0.066,0.004,0.043,0.062,0.027,0.039,0.062,0.07,0.043,-0.008,0.023,0.078,0.035,0.023,0.07,-0.02,0.062,-0.062,-0.008,-0.008,-0.004,0.039,0.094,0.02,-0.078,0.02,0.004,0.039,0.023,0.008,0.129,0.184,-0.082,0.082,-0.039,0.102,-0.062,-0.016,0.031,0.059,-0.105,0.031,-0.07,-0.02,-0.051,0.035,0.008,0.051,0.043,0,-0.008,-0.027,-0.031,-0.031,-0.016,0.027,-0.043,0.027,-0.082,0.066,-0.004,0.066,-0.09,0.027,-0.051,0.004,-0.062,-0.004,-0.027,0.039,-0.027,-0.074,-0.086,-0.043,-0.105,-0.004,-0.047,-0.023,-0.039,-0.012,-0.07,-0.016,-0.012,0.062,-0.074,0.051,-0.059,0.059,-0.016,0.102,-0.074,0.086,-0.035,0.008,-0.016,-0.059,-0.07,-0.059,-0.078,-0.027,-0.055,0.004,-0.066,0.008,-0.047,0.035,-0.008,0.031,0,-0.004,0.027,-0.016,0.012,0,0.055,-0.023,0.047,0,0.008,0.016,-0.012,0.02,0.012,0.016,0,0.031,-0.023,0.008,-0.004,0.027,0.004,0.012,-0.012,0.043,-0.055,0,-0.039,0.016,-0.078,0.008,-0.055,0.027,-0.016,0.012,0.008,0.043,0.027,0.043,0.043,0.055,0.012,0.027,0.023,0.023,0.02,0.02,0.039,0.02,0.039,0.02,0.055
0.012,0.008,0.012,0.004,0.027,-0.004,0.027,-0.016,0.016,0.008,0.02,0.012,0.012,0.008,0.016,0.008,0.023,0.008,0.016,0.008,0.02,0.059,0.035,0.121,0.055,0.133,0.074,0.207,0.062,0.215,0.062,0.211,0.043,0.199,0.062,0.195,-0.008,0.152,-0.035,0.078,-0.031,0.102,0.008,0.047,0.027,-0.02,-0.008,0.074,-0.074,0.066,-0.02,0.074,-0.02,-0.004,-0.023,0.07,-0.012,0.098,0.004,0.074,0.035,0.102,0.016,0.117,0.027,-0.008,0.055,0.062,-0.047,0.113,-0.055,0.113,0.098,-0.031,0.074,0,0.117,0.02,-0.156,-0.047,-0.059,-0.008,-0.074,0.047,-0.051,-0.023,0.051,-0.035,0.012,0.012,-0.082,-0.035,-0.008,-0.07,-0.039,0.008,-0.027,-0.039,0.109,-0.133,0.031,-0.113,0.047,-0.082,0,-0.082,-0.117,-0.078,-0.043,-0.051,-0.031,-0.094,0.023,-0.07,0,-0.004,0.043,0.012,0.086,-0.055,0.008,-0.055,0.035,-0.012,0.012,-0.004,0.027,0.008,0.031,0.016,0.055,-0.004,0.059,0.016,0.074,0.004,0.078,0.012,0.016,-0.008,-0.016,-0.016,-0.004,-0.047,0.031,-0.074,0.004,-0.059,0.062,-0.051,0.02,-0.055,-0.172,-0.082,0.027,-0.078,0.027,-0.059,0.023,-0.078,-0.012,-0.055,0,-0.055,0.016,-0.07,0.09,-0.051,0.059,-0.035,0.02,-0.051,0.035,-0.035,0.02,-0.008,0.039,0.012,0.047,0.016,0.039,0.039,0.035,0.043,0.023,0.027,0.016,0.016,0.012,0.02,0.012,0.02,0.027,0.035,0.027,0.023,-0.012,0.051,0.012,0.066
0.023,0,0.02,0,0.016,0.012,0.016,0.012,0.02,0.008,0.004,0.082,0.012,0.031,0.008,0.027,0.012,0.102,0.023,0.137,0.074,0.164,0.035,0.098,-0.012,0.043,-0.023,0.105,-0.012,0.121,-0.016,0.145,0.02,0.105,0.027,0.086,-0.008,0.051,0.043,0.113,-0.031,0.141,0,0.074,0.043,0.09,0.082,0.074,0.008,0.105,-0.008,0.07,0.043,0.055,0.062,0.059,-0.012,0.047,-0.094,0.098,0.086,0.055,0.047,0.078,0.113,0.137,0.043,0.082,-0.039,0.199,-0.129,0.172,-0.074,0.031,0.043,0.043,0.105,0.09,0.09,0.055,0.031,-0.023,-0.043,0.012,0.059,0.059,0,0,0.008,-0.012,0.113,-0.086,0.043,-0.184,0.02,-0.094,-0.004,-0.117,0.031,-0.102,0.004,-0.141,0.004,-0.105,-0.07,-0.105,0.016,-0.094,-0.031,-0.066,-0.008,-0.047,0.004,-0.02,0.016,0.008,-0.012,-0.035,-0.02,0.016,0.016,-0.039,0.035,0.055,-0.027,-0.016,0.02,-0.031,0.078,-0.004,-0.012,-0.039,0,0.035,0,0.016,0.016,-0.023,-0.008,-0.004,0.012,-0.016,0.066,0,0.062,0,0.102,0.004,0.043,-0.043,0.035,-0.059,-0.027,0.027,-0.074,0.012,0.031,-0.129,0.012,-0.094,-0.02,-0.043,-0.016,-0.043,-0.008,-0.035,0.059,-0.031,0.035,-0.039,0.02,-0.031,-0.012,-0.023,0.008,0.004,0.035,-0.004,0.039,0.027,0.035,0.027,0.047,0.047,0.031,0.043,0.02,0.055,0.051,0.043,0.09,0.008,0.059,0.008,0.047,0.016,0.031,0,0.043,-0.012
0.012,0.031,0.016,0.039,0.02,0.035,0.02,0.059,0.004,0.102,0.035,0.145,0.051,0.129,0.035,0.125,0.062,0.172,0.023,0.152,0.02,0.152,0.035,0.055,0.016,0.055,-0.004,0.09,-0.031,0.145,-0.035,0.051,0.031,0.07,-0.008,0.086,0.012,0.109,-0.031,0.098,0.027,0.078,-0.02,0.035,0.059,0.141,-0.098,0.105,0.051,0.094,-0.008,0.027,0.07,-0.008,0.027,0.055,0.031,0.059,0,0.086,-0.031,0.09,0.043,0.027,0.082,0.102,0.051,0.02,0.066,0.086,0.121,-0.012,-0.004,-0.035,-0.047,-0.066,-0.016,0.043,-0.066,-0.027,-0.039,-0.109,0.09,-0.012,0.07,-0.035,0.082,-0.078,0.047,-0.039,0.039,-0.031,-0.035,-0.086,-0.016,-0.156,0.027,-0.07,0.043,-0.059,-0.004,0.004,0.039,-0.062,0.086,-0.062,0.043,-0.043,-0.02,-0.039,-0.004,-0.027,-0.07,-0.098,0.02,-0.039,-0.023,0.047,0.039,0.145,0.008,0.016,-0.02,0.012,0.008,0.027,0.004,-0.039,-0.051,-0.035,0.004,-0.031,0.055,-0.117,-0.02,-0.141,0.004,-0.051,0.012,-0.023,0,0.012,0.043,-0.023,0.023,-0.031,-0.016,-0.016,-0.004,-0.059,-0.059,-0.016,-0.027,-0.039,0.004,-0.031,0.039,-0.035,0.051,0.004,0.051,0.004,0.02,-0.027,0.008,-0.016,0.012,0.008,0.051,0,0.051,-0.105,0.098,-0.059,0.039,-0.016,0.066,-0.027,0.051,-0.023,0.031,-0.023,0.035,-0.035,0.016,-0.027,0.004,-0.023,0.012,-0.008,0.031,-0.012,0.027,-0.027,0.012,-0.016,0.016,-0.008,0.012,0.004
0.02,0.012,0.016,0,0.02,0.012,0.016,0.012,0.02,0.016,0.012,0.086,0.008,0.121,0.059,0.121,0.031,0.215,0.082,0.266,0.094,0.27,0.066,0.219,0.039,0.16,-0.035,0.203,0.004,0.016,0.004,0.121,0.07,0.086,0.008,0.098,0.07,0.004,0.074,-0.066,0.051,0.027,-0.035,0.047,-0.117,0.047,0.051,0.012,0.086,-0.02,0.039,0.043,-0.047,0.094,-0.074,0.117,-0.043,0,0.051,0.035,0.074,0.023,0.039,0.121,0.008,0.066,0.035,0.125,0.055,0.09,0.094,0.004,0.055,0.035,0.023,0.121,0.086,0.129,0.031,0.141,0.098,-0.008,0.008,-0.023,0.055,-0.055,0.047,-0.121,-0.016,-0.066,-0.035,-0.07,-0.051,-0.16,-0.039,-0.082,0.051,-0.059,-0.016,-0.07,0.027,-0.066,0.027,-0.098,0.078,-0.066,0.07,-0.066,0.059,-0.07,0.055,-0.098,-0.016,-0.031,-0.027,-0.07,-0.062,-0.016,-0.008,-0.074,-0.023,-0.043,-0.004,-0.07,-0.004,-0.043,-0.004,-0.016,0,-0.004,0.051,-0.027,0.035,-0.031,0.012,-0.035,0.051,-0.027,0.023,-0.039,0.023,-0.047,0.008,-0.07,-0.004,-0.035,-0.012,-0.047,-0.008,0,0,-0.027,0.012,-0.008,0.027,-0.027,0.047,-0.016,0.051,-0.031,0.094,-0.043,0.062,-0.031,0.051,-0.023,0.094,-0.047,0.117,-0.062,0.059,-0.086,0.023,-0.059,0.012,-0.043,0,-0.062,0.008,-0.039,0.016,-0.035,0.027,-0.008,0.035,-0.016,0.016,0,0.027,-0.004,0.008,-0.004,0.008,-0.016,0.012,-0.008,0.016,-0.023,0.016,-0.016
0.016,0.004,0.02,0.012,0.02,0.008,0.012,0.008,0.016,0.012,0.023,0.074,0.02,0.078,0.02,0.082,0.023,0.066,0.191,0.129,0,0.262,-0.016,0.121,0.031,0.062,-0.023,0.172,0.02,0.199,-0.008,0.102,0.008,0.023,0.004,0.074,0.004,0.098,-0.055,0.145,-0.035,0.117,0.074,0.168,0.059,0.152,0.016,0.113,0.066,0.164,0.102,0.066,-0.07,0.062,0.02,0.164,-0.047,0.066,0.031,-0.004,0.031,0.062,0.004,0.055,-0.066,0.105,-0.031,-0.039,-0.008,-0.023,0.02,-0.094,0.016,-0.074,-0.004,-0.074,0.027,-0.023,0.039,-0.047,0.012,-0.066,0.086,-0.062,0.051,-0.043,0.012,-0.004,-0.09,-0.066,-0.086,-0.098,-0.117,-0.051,-0.059,-0.09,0.051,-0.137,0.039,-0.113,0.023,-0.098,0.016,-0.055,-0.039,-0.047,0.02,-0.062,0.07,-0.062,0.059,-0.031,0.016,-0.027,0.035,-0.055,-0.02,-0.027,-0.02,0.113,-0.047,-0.027,-0.043,0.031,-0.012,0,0.027,0.004,0.051,0.035,0.035,0,0.023,0.051,0.027,0.062,0.051,0.07,0.008,0,0.008,0.031,0.012,0.02,0.062,0.039,-0.02,0.008,0.008,-0.023,-0.012,-0.086,-0.016,-0.027,-0.004,-0.043,0.051,-0.051,0.012,-0.121,-0.016,-0.113,-0.02,-0.09,-0.008,-0.121,-0.008,-0.109,0.035,-0.098,0.031,-0.051,0.043,-0.051,0.062,-0.027,0.043,-0.016,0.02,0.012,0.004,0.012,0.012,0.027,0.023,0.02,0.02,0.039,0.012,0.023,0.02,0.027,0.027,0.012,0.023,0.023,0.02,0.027,0.023,0.023
0.02,0.023,0.027,0.008,0.02,-0.004,0.039,0.02,0.023,0.031,0.016,0.059,0.031,0.098,0.078,0.16,0.047,0.062,0.012,0.047,0.004,0.121,-0.059,0.16,-0.016,0.082,-0.027,0.055,0.02,0.113,-0.031,0.137,-0.016,0.117,0.004,0.082,0.059,0.09,0.055,0.152,0.059,0.125,-0.043,0.125,0.031,0.164,-0.012,0.031,0.043,0.082,-0.012,0.098,-0.027,0.187,0.047,0.16,0.008,0.07,0.023,0.133,-0.008,0.059,-0.027,0.187,0.062,0.109,0.102,0.133,0.051,-0.047,0.016,0.047,0.004,0.102,0.078,-0.062,0.043,-0.102,0.148,-0.055,-0.07,-0.074,-0.125,0.035,-0.051,-0.047,0.02,0.031,0.059,-0.062,-0.008,-0.016,0.062,0.008,-0.113,0.004,-0.016,-0.016,-0.012,-0.039,-0.023,-0.102,0,-0.016,0.031,-0.02,-0.02,-0.039,0.035,-0.047,-0.035,-0.039,0.016,-0.055,-0.016,-0.031,0,0.004,0.016,0.012,0.031,-0.066,0.074,-0.008,0.066,-0.066,0.098,-0.09,0.09,-0.082,0.074,-0.055,0.031,-0.062,0.008,-0.078,0.008,-0.098,-0.004,-0.066,0.035,-0.043,-0.031,-0.117,0.027,-0.07,0.035,-0.043,0.023,-0.02,-0.031,-0.008,-0.02,-0.039,0.02,0.043,0.012,-0.027,-0.02,-0.035,0.012,-0.008,-0.023,-0.008,0.008,0.016,0.016,-0.004,0.055,-0.012,0.051,-0.008,0.035,0.023,0.031,0.02,0.027,0.008,0.031,0.043,0.039,0.047,0.02,0.012,0.012,0.008,0.008,0,0.016,0.008,0.027,0.043,0.027,0.062,0.027,0.035,0.012,0.051,0.027,0.043
0.008,0.012,0.02,0.012,0.016,0.023,0.043,0.066,0.023,0.039,-0.008,0.047,0.004,0.098,0.043,0.176,0.062,0.203,0.059,0.191,0.012,0.164,-0.031,0.148,-0.082,0.148,-0.051,0.152,0.008,0.07,0.02,0.102,0.012,0.02,0.012,0.027,0.016,0.008,-0.023,0.086,-0.051,0.031,-0.004,0,0.035,0.145,0.008,0.012,-0.02,0.141,0.066,0.148,0.168,0.086,0.086,0.07,0.027,0.152,-0.055,0.141,0.043,0.043,0.051,-0.016,0.102,0.023,0.023,-0.02,-0.035,0.039,-0.07,0.039,0.008,-0.02,-0.051,0.027,0.012,-0.148,0.027,-0.082,0.125,-0.09,0.008,-0.055,0.023,-0.02,0.016,-0.043,0.02,-0.047,0.039,-0.02,-0.027,-0.02,-0.012,-0.066,-0.023,-0.055,0.016,-0.098,0.02,-0.074,0.066,-0.059,0.012,-0.012,0.027,-0.031,0.059,-0.105,0.008,-0.02,0.02,-0.012,-0.266,0.039,0.02,-0.023,0.016,-0.059,0.008,-0.016,-0.051,-0.035,-0.004,-0.055,0.012,-0.078,0.039,-0.035,0.027,-0.035,0.051,-0.078,0.031,-0.043,0.043,-0.035,0.059,-0.059,-0.02,0.004,0.016,-0.016,0.012,-0.023,0.051,-0.027,0.008,-0.027,0.047,-0.008,0.031,-0.027,0.027,-0.012,0.051,-0.008,-0.031,0.016,0.004,0.023,0.043,-0.008,0.02,0,0.02,0,0.047,0.016,0.023,0.016,0.02,0.035,0.016,0.043,0.039,0.059,0.027,0.07,0.012,0.043,0.008,0.035,0.012,0.043,0.023,0.027,0.027,0.035,0.02,0.043,0.031,0.027,0.031,0.023,0.02,0.043,0.023,0.047
0.016,0.004,0.016,0.012,-0.012,0.051,0.02,0.012,0.035,-0.016,0.02,0.004,0.047,0.035,0.023,0.062,-0.09,0.145,-0.051,0.129,0.117,0.18,0.066,0.219,-0.027,0.098,-0.016,0.066,-0.012,0.137,0.012,0.07,0.02,0.055,0.047,0.082,0.027,0.074,0.02,0.055,0,0.156,0.098,0.109,-0.008,0.051,0.07,0.109,-0.004,0.184,0.168,0.074,0.039,0.004,0.047,0.066,-0.043,0.094,-0.027,0.172,-0.055,0.043,0.016,0.062,-0.023,0.039,0.02,0.031,-0.062,0.09,-0.035,0.008,-0.035,-0.035,0.035,0.047,0,0.004,0.078,0.035,0.066,-0.105,0.066,-0.117,0.055,0.051,0.074,-0.012,0.082,0.004,0.047,-0.07,-0.012,-0.055,0.047,0.004,-0.004,0.062,-0.051,0.012,0.012,-0.035,0,-0.086,0.027,0.027,0.004,-0.012,0.012,-0.062,0.012,-0.066,0.02,-0.109,0.043,-0.121,0.008,-0.117,-0.02,-0.094,-0.039,-0.113,-0.02,-0.098,0.008,-0.047,0.02,-0.047,-0.02,-0.016,-0.035,0.02,0.004,0,0.031,-0.035,-0.016,-0.008,0.008,-0.004,-0.02,-0.016,0.012,-0.016,0.02,-0.055,-0.02,-0.07,0.008,-0.012,0.008,-0.035,0.008,-0.035,0.039,-0.027,0.008,-0.027,0.023,0.008,0,-0.004,0.023,-0.008,0.027,-0.031,0.031,-0.02,0.02,0.004,0.051,0.008,0.055,0.023,0.039,0.02,0.043,0.012,0.047,0.023,0.02,0.02,0.004,0.012,-0.004,0.004,-0.016,0.012,-0.051,0.012,0.02,0.004,0.031,0.012,0.023,0.02,0.031,0.043,0.023,0.039
